Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated,Team_Rank,Made_Playoffs
Jack Cooley,SAC,7.0,12.4,1.9,3.9,0.481,0.0,,1.9,0.481,0.481,2.0,2.7,0.737,2.0,2.3,4.3,0.9,0.1,0.0,0.4,5.7,2017-18,0.56,1.13,0,25,0
Jameel Warney,DAL,3.0,9.0,2.3,4.0,0.583,0.0,,2.3,0.583,0.583,1.0,1.7,0.6,1.3,1.7,3.0,0.0,0.0,0.0,0.3,5.7,2017-18,0.6,2.0,0,28,0
Cristiano Felício,CHI,55.0,17.8,2.3,3.9,0.591,0.0,0.0,2.3,0.596,0.591,1.0,1.5,0.667,1.5,2.7,4.2,1.0,0.3,0.2,1.0,5.6,2017-18,0.61,0.15,0,24,0
Ivan Rabb,MEM,36.0,14.3,2.4,4.2,0.566,0.0,,2.4,0.566,0.566,0.8,1.0,0.806,1.5,2.9,4.4,0.9,0.3,0.4,1.0,5.6,2017-18,0.6,0.24,0,29,0
Omari Johnson,MEM,4.0,18.8,2.3,5.3,0.429,1.0,0.333,1.3,0.556,0.524,0.0,0.0,,1.0,1.8,2.8,1.8,0.5,0.0,0.8,5.5,2017-18,0.52,1.7,0,29,0
Shaun Livingston,GSW,71.0,15.9,2.4,4.8,0.501,0.0,0.0,2.4,0.509,0.501,0.7,0.9,0.82,0.5,1.4,1.8,2.0,0.5,0.3,0.8,5.5,2017-18,0.53,0.09,0,3,1
Norman Powell,TOR,70.0,15.2,2.1,5.3,0.401,0.8,0.285,1.4,0.516,0.472,0.5,0.6,0.821,0.2,1.5,1.7,1.3,0.5,0.2,0.9,5.5,2017-18,0.49,0.07,0,2,1
C.J. Williams,LAC,38.0,18.6,2.3,5.2,0.442,0.6,0.282,1.7,0.546,0.497,0.3,0.4,0.813,0.3,1.2,1.5,1.1,0.8,0.3,0.5,5.5,2017-18,0.51,0.15,0,18,0
Wade Baldwin,POR,7.0,11.4,2.0,3.0,0.667,0.6,0.8,1.4,0.625,0.762,0.9,1.4,0.6,0.1,1.0,1.1,0.7,0.3,0.1,0.6,5.4,2017-18,0.75,0.79,0,7,1
Vince Carter,SAC,58.0,17.7,2.0,4.9,0.403,1.0,0.345,1.0,0.483,0.504,0.5,0.6,0.757,0.3,2.2,2.6,1.2,0.7,0.4,0.6,5.4,2017-18,0.52,0.12,0,25,0
Pat Connaughton,POR,82.0,18.1,2.0,4.8,0.423,0.9,0.352,1.1,0.506,0.518,0.5,0.5,0.841,0.4,1.5,2.0,1.1,0.3,0.3,0.5,5.4,2017-18,0.54,0.07,0,7,1
Myke Henry,MEM,20.0,18.9,2.1,5.5,0.376,1.0,0.328,1.1,0.431,0.463,0.3,0.5,0.6,0.5,1.4,1.9,1.1,1.6,0.3,1.0,5.4,2017-18,0.47,0.29,0,29,0
Jonathan Isaac,ORL,27.0,19.9,2.0,5.4,0.379,0.6,0.348,1.4,0.394,0.434,0.7,0.9,0.76,0.6,3.1,3.7,0.7,1.2,1.1,1.0,5.4,2017-18,0.47,0.28,0,26,0
Wesley Johnson,LAC,74.0,20.1,2.0,5.0,0.408,0.8,0.339,1.2,0.471,0.489,0.6,0.8,0.741,0.4,2.5,2.9,0.8,1.0,0.8,0.7,5.4,2017-18,0.5,0.09,0,18,0
Maxi Kleber,DAL,72.0,16.8,2.1,4.3,0.489,0.6,0.313,1.5,0.613,0.553,0.6,0.8,0.746,1.0,2.3,3.3,0.7,0.4,0.7,0.4,5.4,2017-18,0.58,0.11,0,28,0
Jon Leuer,DET,8.0,17.0,1.9,4.5,0.417,0.0,0.0,1.9,0.455,0.417,1.6,1.9,0.867,0.9,3.1,4.0,0.6,0.1,0.4,0.9,5.4,2017-18,0.51,0.84,0,19,0
Zaza Pachulia,GSW,69.0,14.1,2.2,3.8,0.564,0.0,0.0,2.2,0.567,0.564,1.1,1.3,0.806,1.3,3.4,4.7,1.6,0.6,0.2,1.0,5.4,2017-18,0.62,0.14,0,3,1
Corey Brewer,2TM,72.0,16.8,2.0,4.4,0.449,0.4,0.282,1.5,0.539,0.498,0.9,1.3,0.722,0.6,1.5,2.1,0.9,1.1,0.2,0.7,5.3,2017-18,0.53,0.08,0,-1,0
Ed Davis,POR,78.0,18.9,2.2,3.7,0.582,0.0,0.0,2.2,0.584,0.582,0.9,1.4,0.667,2.3,5.0,7.4,0.5,0.4,0.7,0.8,5.3,2017-18,0.61,0.15,0,7,1
Daniel Theis,BOS,63.0,14.9,2.0,3.7,0.541,0.3,0.31,1.7,0.617,0.579,1.0,1.3,0.753,1.4,2.9,4.3,0.9,0.5,0.8,0.9,5.3,2017-18,0.62,0.14,0,4,1
Luke Babbitt,2TM,50.0,14.3,1.8,4.3,0.423,1.2,0.385,0.6,0.525,0.563,0.3,0.4,0.773,0.1,1.8,1.9,0.6,0.2,0.1,0.4,5.2,2017-18,0.58,0.1,0,-1,0
DeAndre' Bembry,ATL,26.0,17.5,2.0,4.9,0.414,0.4,0.367,1.6,0.429,0.457,0.7,1.3,0.576,0.3,2.5,2.8,1.9,0.8,0.5,1.8,5.2,2017-18,0.48,0.23,0,27,0
Brandon Jennings,MIL,14.0,14.6,1.9,5.1,0.375,0.6,0.273,1.3,0.462,0.438,0.7,0.7,1.0,0.4,1.9,2.2,3.1,0.4,0.3,1.3,5.2,2017-18,0.48,0.48,0,15,1
Willy Hernangómez,2TM,48.0,10.3,1.9,3.4,0.555,0.1,0.417,1.8,0.566,0.57,1.2,1.9,0.656,1.3,2.5,3.8,0.7,0.4,0.3,0.7,5.1,2017-18,0.6,0.15,0,-1,0
Jamel Artis,ORL,15.0,18.6,2.1,5.3,0.392,0.5,0.276,1.5,0.46,0.443,0.5,0.8,0.583,0.3,2.3,2.5,1.2,0.1,0.2,0.5,5.1,2017-18,0.45,0.34,0,26,0
Tyus Jones,MIN,82.0,17.9,1.8,4.0,0.457,0.5,0.349,1.3,0.528,0.526,0.9,1.0,0.877,0.2,1.4,1.6,2.8,1.2,0.1,0.7,5.1,2017-18,0.57,0.1,0,12,1
Rodney McGruder,MIA,18.0,16.6,2.0,4.1,0.493,0.8,0.429,1.2,0.553,0.596,0.2,0.4,0.5,0.6,1.2,1.8,0.9,0.4,0.2,0.2,5.1,2017-18,0.6,0.33,0,16,1
Shabazz Muhammad,2TM,43.0,9.7,2.0,4.4,0.447,0.2,0.259,1.8,0.478,0.465,0.9,1.2,0.78,0.5,1.2,1.8,0.3,0.2,0.1,0.1,5.0,2017-18,0.51,0.11,0,-1,0
Channing Frye,2TM,53.0,13.1,2.0,4.0,0.491,0.7,0.339,1.2,0.67,0.583,0.3,0.4,0.895,0.2,2.3,2.5,0.7,0.3,0.2,0.4,5.0,2017-18,0.6,0.12,0,-1,0
Royce O'Neale,UTA,69.0,16.7,1.7,4.1,0.423,0.6,0.356,1.1,0.47,0.496,0.9,1.1,0.803,0.4,3.1,3.4,1.4,0.5,0.2,0.8,5.0,2017-18,0.55,0.1,0,10,1
Andre Roberson,OKC,39.0,26.6,2.2,4.2,0.537,0.2,0.222,2.0,0.627,0.562,0.3,1.0,0.316,1.9,2.8,4.7,1.2,1.2,0.9,0.8,5.0,2017-18,0.54,0.24,0,11,1
Brandan Wright,2TM,28.0,13.6,2.1,3.6,0.578,0.0,,2.1,0.578,0.578,0.8,1.2,0.636,1.2,2.2,3.4,0.5,0.5,0.9,0.3,5.0,2017-18,0.61,0.29,0,-1,0
Noah Vonleh,2TM,54.0,16.2,1.9,4.3,0.444,0.4,0.303,1.6,0.5,0.487,0.7,1.1,0.621,1.3,4.5,5.8,0.6,0.4,0.3,0.6,4.9,2017-18,0.51,0.16,0,-1,0
Ramon Sessions,2TM,28.0,14.0,1.5,4.2,0.359,0.3,0.308,1.2,0.374,0.393,1.6,2.0,0.772,0.2,1.1,1.4,2.8,0.5,0.1,1.1,4.9,2017-18,0.48,0.2,0,-1,0
Jameer Nelson,2TM,50.0,20.3,1.9,4.9,0.389,0.8,0.331,1.1,0.45,0.473,0.3,0.4,0.8,0.3,1.8,2.1,3.6,0.5,0.1,1.3,4.9,2017-18,0.48,0.14,0,-1,0
Cheick Diallo,NOP,52.0,11.2,2.0,3.4,0.58,0.0,,2.0,0.58,0.58,1.0,1.3,0.758,0.9,3.2,4.1,0.4,0.2,0.4,0.5,4.9,2017-18,0.62,0.15,0,9,1
Jawun Evans,LAC,48.0,16.2,1.9,5.3,0.352,0.3,0.278,1.5,0.372,0.381,0.8,1.0,0.776,0.2,1.6,1.8,2.1,0.8,0.1,0.9,4.8,2017-18,0.42,0.11,0,18,0
Ian Mahinmi,WAS,77.0,14.9,1.8,3.2,0.556,0.0,0.0,1.8,0.561,0.556,1.2,1.7,0.703,1.8,2.3,4.1,0.7,0.5,0.5,1.3,4.8,2017-18,0.61,0.1,0,17,1
Thon Maker,MIL,74.0,16.7,1.8,4.3,0.411,0.4,0.298,1.3,0.467,0.46,0.9,1.3,0.699,1.0,2.0,3.0,0.6,0.5,0.7,0.6,4.8,2017-18,0.49,0.08,0,15,1
JaVale McGee,GSW,65.0,9.5,2.1,3.4,0.621,0.0,0.0,2.1,0.638,0.621,0.6,0.8,0.731,0.9,1.7,2.6,0.5,0.3,0.9,0.4,4.8,2017-18,0.64,0.11,0,3,1
Johnny O'Bryant,CHO,36.0,10.5,1.9,4.8,0.398,0.4,0.326,1.5,0.422,0.439,0.6,0.7,0.84,0.8,1.8,2.6,0.4,0.3,0.2,0.4,4.8,2017-18,0.47,0.14,0,20,0
Álex Abrines,OKC,75.0,15.1,1.5,3.9,0.395,1.1,0.38,0.4,0.443,0.54,0.5,0.6,0.848,0.3,1.2,1.5,0.4,0.5,0.1,0.3,4.7,2017-18,0.56,0.06,0,11,1
Tony Allen,NOP,22.0,12.4,2.0,4.1,0.484,0.2,0.333,1.8,0.506,0.505,0.5,1.0,0.524,0.9,1.2,2.1,0.4,0.5,0.1,0.9,4.7,2017-18,0.52,0.2,0,9,1
Tyler Cavanaugh,ATL,39.0,13.3,1.7,3.9,0.441,0.8,0.36,0.9,0.556,0.546,0.4,0.5,0.81,1.2,2.1,3.3,0.7,0.2,0.1,0.4,4.7,2017-18,0.57,0.16,0,27,0
Jaylen Morris,ATL,6.0,16.3,2.2,5.3,0.406,0.3,0.2,1.8,0.5,0.438,0.0,0.0,,0.3,2.3,2.7,1.2,0.3,0.2,1.0,4.7,2017-18,0.44,0.83,0,27,0
JaKarr Sampson,SAC,22.0,15.6,2.0,3.7,0.543,0.2,0.5,1.8,0.549,0.574,0.5,0.7,0.625,1.0,2.6,3.5,0.4,0.4,1.0,0.4,4.7,2017-18,0.59,0.35,0,25,0
Jalen Jones,2TM,16.0,11.3,1.6,4.3,0.382,0.6,0.385,1.0,0.381,0.456,0.8,1.2,0.632,0.8,1.6,2.4,0.3,0.3,0.1,0.4,4.6,2017-18,0.48,0.26,0,-1,0
Willie Reed,2TM,42.0,10.2,1.9,2.9,0.669,0.0,0.5,1.9,0.672,0.674,0.8,1.3,0.582,0.8,2.0,2.9,0.2,0.2,0.5,0.5,4.6,2017-18,0.66,0.15,0,-1,0
Jordan Bell,GSW,57.0,14.2,2.0,3.2,0.627,0.0,0.0,2.0,0.641,0.627,0.5,0.8,0.682,1.1,2.6,3.6,1.8,0.6,1.0,0.9,4.6,2017-18,0.65,0.16,0,3,1
Michael Carter-Williams,CHO,52.0,16.1,1.5,4.4,0.332,0.3,0.237,1.2,0.365,0.362,1.4,1.7,0.82,0.7,1.9,2.7,2.2,0.8,0.4,1.0,4.6,2017-18,0.45,0.13,0,20,0
Amir Johnson,PHI,74.0,15.8,1.9,3.5,0.538,0.1,0.313,1.8,0.57,0.558,0.7,1.1,0.612,1.7,2.8,4.5,1.6,0.6,0.6,0.7,4.6,2017-18,0.58,0.12,0,5,1
Andrew White,ATL,15.0,13.9,1.7,4.9,0.342,1.2,0.367,0.5,0.292,0.466,0.1,0.3,0.25,0.3,2.0,2.3,0.4,0.2,0.1,0.5,4.6,2017-18,0.46,0.25,0,27,0
José Calderón,CLE,57.0,16.0,1.6,3.2,0.503,0.8,0.464,0.8,0.545,0.624,0.4,0.5,0.8,0.2,1.2,1.5,2.1,0.5,0.0,0.7,4.5,2017-18,0.66,0.11,0,6,1
Raul Neto,UTA,41.0,12.1,1.7,3.7,0.457,0.5,0.404,1.2,0.481,0.52,0.6,0.9,0.743,0.2,1.0,1.2,1.8,0.3,0.1,0.9,4.5,2017-18,0.55,0.11,0,10,1
Nik Stauskas,2TM,41.0,12.8,1.5,3.8,0.39,1.0,0.4,0.5,0.37,0.519,0.5,0.7,0.724,0.1,1.5,1.6,1.0,0.2,0.1,0.6,4.4,2017-18,0.54,0.1,0,-1,0
Zach Collins,POR,66.0,15.8,1.7,4.4,0.398,0.5,0.31,1.2,0.455,0.458,0.4,0.6,0.643,0.7,2.7,3.3,0.8,0.3,0.5,0.9,4.4,2017-18,0.47,0.08,0,7,1
Isaiah Hicks,NYK,18.0,13.3,1.8,4.0,0.458,0.1,0.222,1.7,0.492,0.472,0.7,1.0,0.667,0.6,1.7,2.3,0.9,0.1,0.2,0.9,4.4,2017-18,0.5,0.25,0,22,0
Nerlens Noel,DAL,30.0,15.7,1.8,3.5,0.524,0.0,0.0,1.8,0.529,0.524,0.7,0.9,0.75,1.6,4.0,5.6,0.7,1.0,0.7,0.9,4.4,2017-18,0.56,0.32,0,28,0
Emeka Okafor,NOP,26.0,13.6,1.8,3.7,0.505,0.0,,1.8,0.505,0.505,0.7,0.8,0.818,1.8,2.8,4.6,0.3,0.3,1.0,0.5,4.4,2017-18,0.54,0.31,0,9,1
Iman Shumpert,CLE,14.0,19.7,1.6,4.1,0.379,0.5,0.269,1.1,0.469,0.44,0.8,1.1,0.733,0.5,2.4,2.9,1.2,0.6,0.3,1.1,4.4,2017-18,0.48,0.39,0,6,1
Travis Wear,LAL,17.0,13.4,1.5,4.2,0.347,1.0,0.362,0.5,0.32,0.465,0.5,0.5,1.0,0.0,2.2,2.2,0.4,0.2,0.3,0.4,4.4,2017-18,0.5,0.26,0,21,0
Matthew Dellavedova,MIL,38.0,18.7,1.4,4.0,0.362,0.8,0.372,0.7,0.351,0.457,0.7,0.7,0.926,0.4,1.3,1.7,3.8,0.4,0.0,1.3,4.3,2017-18,0.5,0.17,0,15,1
Treveon Graham,CHO,63.0,16.7,1.5,3.5,0.434,0.6,0.412,0.9,0.452,0.525,0.7,0.9,0.695,0.7,1.3,1.9,0.9,0.5,0.0,0.4,4.3,2017-18,0.55,0.08,0,20,0
Shane Larkin,BOS,54.0,14.4,1.6,4.1,0.384,0.6,0.36,1.0,0.398,0.454,0.6,0.7,0.865,0.3,1.4,1.7,1.8,0.5,0.0,0.6,4.3,2017-18,0.49,0.09,0,4,1
Miles Plumlee,ATL,55.0,16.7,1.9,3.3,0.583,0.0,,1.9,0.583,0.583,0.5,1.1,0.45,1.4,2.7,4.1,0.8,0.3,0.5,1.1,4.3,2017-18,0.57,0.13,0,27,0
Khem Birch,ORL,42.0,13.8,1.6,3.0,0.54,0.0,,1.6,0.54,0.54,1.0,1.5,0.689,1.7,2.6,4.3,0.8,0.4,0.5,0.5,4.2,2017-18,0.57,0.19,0,26,0
Torrey Craig,DEN,39.0,16.1,1.6,3.5,0.453,0.4,0.293,1.2,0.57,0.515,0.6,0.9,0.629,1.0,2.2,3.3,0.6,0.3,0.4,0.5,4.2,2017-18,0.54,0.16,0,14,0
Sam Dekker,LAC,73.0,12.1,1.8,3.5,0.494,0.1,0.167,1.6,0.593,0.514,0.5,0.8,0.661,0.6,1.8,2.4,0.5,0.3,0.1,0.5,4.2,2017-18,0.55,0.07,0,18,0
Timofey Mozgov,BRK,31.0,11.6,1.7,3.0,0.559,0.1,0.222,1.5,0.64,0.581,0.7,1.0,0.767,1.0,2.1,3.2,0.4,0.2,0.4,1.1,4.2,2017-18,0.61,0.18,0,23,0
Adreian Payne,ORL,5.0,8.6,1.4,2.0,0.7,0.4,0.667,1.0,0.714,0.8,1.0,1.2,0.833,0.4,1.4,1.8,0.0,0.4,0.0,0.4,4.2,2017-18,0.83,1.04,0,26,0
Damyean Dotson,NYK,44.0,10.8,1.6,3.7,0.447,0.5,0.324,1.1,0.538,0.516,0.4,0.5,0.696,0.2,1.7,1.9,0.7,0.3,0.0,0.4,4.1,2017-18,0.52,0.1,0,22,0
Tyler Ennis,LAL,54.0,12.6,1.7,4.1,0.42,0.3,0.25,1.5,0.476,0.451,0.4,0.5,0.759,0.4,1.4,1.8,1.9,0.6,0.2,0.7,4.1,2017-18,0.47,0.1,0,21,0
Joffrey Lauvergne,SAS,55.0,9.7,1.8,3.5,0.516,0.0,0.0,1.8,0.53,0.516,0.5,0.9,0.638,1.1,2.0,3.1,0.7,0.2,0.1,0.6,4.1,2017-18,0.53,0.1,0,13,1
Alec Peters,PHO,20.0,11.3,1.4,3.7,0.378,0.9,0.31,0.5,0.625,0.5,0.4,0.5,0.8,0.4,1.5,1.9,0.6,0.1,0.1,0.2,4.1,2017-18,0.52,0.21,0,30,0
Glenn Robinson III,IND,23.0,14.7,1.6,3.7,0.424,0.6,0.412,1.0,0.431,0.506,0.4,0.5,0.818,0.5,1.1,1.6,0.7,0.6,0.0,0.2,4.1,2017-18,0.52,0.2,0,8,1
Lance Thomas,NYK,73.0,18.5,1.4,3.7,0.382,0.7,0.403,0.7,0.364,0.476,0.6,0.7,0.83,0.6,1.8,2.4,0.6,0.4,0.2,0.5,4.1,2017-18,0.51,0.07,0,22,0
Sterling Brown,MIL,54.0,14.4,1.5,3.8,0.4,0.6,0.352,0.9,0.439,0.478,0.4,0.4,0.875,0.5,2.1,2.6,0.5,0.6,0.2,0.5,4.0,2017-18,0.5,0.09,0,15,1
Henry Ellenson,DET,38.0,8.7,1.4,3.8,0.363,0.5,0.333,0.9,0.384,0.432,0.7,0.8,0.862,0.3,1.9,2.1,0.5,0.1,0.0,0.5,4.0,2017-18,0.48,0.1,0,19,0
Kevon Looney,GSW,66.0,13.8,1.7,2.9,0.58,0.0,0.2,1.7,0.59,0.583,0.6,1.2,0.545,1.3,2.0,3.3,0.6,0.5,0.8,0.5,4.0,2017-18,0.58,0.1,0,3,1
Patrick McCaw,GSW,57.0,16.9,1.6,3.9,0.409,0.3,0.238,1.3,0.503,0.451,0.5,0.6,0.765,0.3,1.2,1.4,1.4,0.8,0.2,0.7,4.0,2017-18,0.48,0.08,0,3,1
Jordan Mickey,MIA,23.0,12.3,1.7,3.6,0.476,0.1,0.125,1.6,0.561,0.488,0.6,0.8,0.684,0.8,2.7,3.5,0.4,0.3,0.4,0.8,4.0,2017-18,0.51,0.25,0,16,1
Chinanu Onuaku,HOU,1.0,22.0,2.0,5.0,0.4,0.0,,2.0,0.4,0.4,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,3.0,4.0,2017-18,0.4,3.0,0,1,1
Alan Williams,PHO,5.0,14.0,1.4,3.6,0.389,0.0,,1.4,0.389,0.389,1.2,1.8,0.667,0.6,3.8,4.4,1.6,1.0,0.2,1.4,4.0,2017-18,0.46,1.4,0,30,0
Paul Zipser,CHI,54.0,15.3,1.5,4.3,0.346,0.7,0.336,0.8,0.355,0.425,0.4,0.5,0.76,0.2,2.2,2.4,0.9,0.4,0.3,0.8,4.0,2017-18,0.44,0.08,0,24,0
Cedi Osman,CLE,61.0,11.0,1.5,3.0,0.484,0.5,0.368,1.0,0.586,0.57,0.4,0.8,0.565,0.3,1.7,2.0,0.7,0.4,0.0,0.5,3.9,2017-18,0.58,0.08,0,6,1
Patrick Patterson,OKC,82.0,15.5,1.3,3.2,0.398,0.8,0.386,0.5,0.421,0.523,0.5,0.6,0.87,0.4,2.0,2.4,0.7,0.6,0.3,0.4,3.9,2017-18,0.56,0.07,0,11,1
Sindarius Thornwell,LAC,73.0,15.8,1.4,3.2,0.429,0.3,0.377,1.1,0.448,0.479,0.8,1.2,0.67,0.5,1.5,1.9,0.9,0.7,0.3,0.7,3.9,2017-18,0.52,0.07,0,18,0
Joe Young,IND,53.0,10.5,1.5,3.5,0.43,0.5,0.379,1.0,0.458,0.497,0.4,0.5,0.759,0.2,1.0,1.2,0.7,0.3,0.0,0.5,3.9,2017-18,0.52,0.07,0,8,1
R.J. Hunter,HOU,5.0,9.0,1.4,4.0,0.35,0.6,0.214,0.8,0.667,0.425,0.4,0.4,1.0,0.0,1.0,1.0,0.6,0.6,0.0,0.4,3.8,2017-18,0.45,0.6,0,1,1
Wes Iwundu,ORL,62.0,16.5,1.5,3.5,0.427,0.1,0.196,1.4,0.488,0.447,0.5,0.8,0.723,0.6,1.6,2.2,0.9,0.5,0.2,0.5,3.7,2017-18,0.48,0.08,0,26,0
Marquis Teague,MEM,3.0,24.7,1.3,5.3,0.25,0.3,0.25,1.0,0.25,0.281,0.7,1.7,0.4,0.3,1.7,2.0,4.3,1.3,0.0,1.0,3.7,2017-18,0.31,1.77,0,29,0
Ante Žižić,CLE,32.0,6.7,1.5,2.1,0.731,0.0,,1.5,0.731,0.731,0.7,0.9,0.724,0.8,1.1,1.9,0.2,0.1,0.4,0.3,3.7,2017-18,0.74,0.16,0,6,1
Ivica Zubac,LAL,43.0,9.5,1.4,2.8,0.5,0.0,0.0,1.4,0.504,0.5,0.9,1.2,0.765,1.0,1.8,2.9,0.6,0.2,0.3,0.6,3.7,2017-18,0.56,0.13,0,21,0
Kay Felder,2TM,16.0,8.8,1.3,4.4,0.3,0.3,0.211,1.1,0.333,0.329,0.7,0.8,0.917,0.2,0.9,1.1,1.3,0.2,0.1,1.0,3.6,2017-18,0.38,0.13,0,-1,0
Alex Caruso,LAL,37.0,15.2,1.4,3.1,0.431,0.4,0.302,1.0,0.507,0.487,0.6,0.8,0.7,0.4,1.4,1.8,2.0,0.6,0.3,1.1,3.6,2017-18,0.52,0.14,0,21,0
Tarik Black,HOU,51.0,10.5,1.5,2.5,0.591,0.0,0.091,1.5,0.638,0.594,0.6,1.2,0.46,1.2,2.0,3.2,0.3,0.4,0.6,0.7,3.5,2017-18,0.58,0.11,0,1,1
Salah Mejri,DAL,61.0,12.0,1.4,2.2,0.642,0.0,0.0,1.4,0.657,0.642,0.6,1.1,0.576,1.4,2.6,4.0,0.6,0.4,1.1,0.6,3.5,2017-18,0.65,0.13,0,28,0
Malachi Richardson,2TM,26.0,12.5,1.2,3.5,0.333,0.5,0.3,0.7,0.36,0.4,0.7,0.8,0.773,0.2,1.1,1.3,0.5,0.4,0.0,0.4,3.4,2017-18,0.44,0.11,0,-1,0
Arron Afflalo,ORL,53.0,12.9,1.2,3.1,0.401,0.5,0.386,0.7,0.413,0.485,0.4,0.5,0.846,0.1,1.2,1.2,0.6,0.1,0.2,0.4,3.4,2017-18,0.51,0.06,0,26,0
Milton Doyle,BRK,10.0,12.5,1.3,4.7,0.277,0.4,0.174,0.9,0.375,0.319,0.4,0.8,0.5,0.3,1.5,1.8,1.0,0.6,0.2,0.2,3.4,2017-18,0.34,0.3,0,23,0
Walt Lemon Jr.,NOP,5.0,7.0,1.4,3.2,0.438,0.2,1.0,1.2,0.4,0.469,0.4,0.6,0.667,0.0,0.4,0.4,1.0,0.0,0.2,0.8,3.4,2017-18,0.49,0.44,0,9,1
Meyers Leonard,POR,33.0,7.7,1.4,2.4,0.59,0.3,0.423,1.1,0.673,0.66,0.3,0.3,0.818,0.4,1.8,2.1,0.5,0.2,0.0,0.3,3.4,2017-18,0.67,0.15,0,7,1
Jason Smith,WAS,33.0,8.6,1.4,3.5,0.391,0.1,0.125,1.2,0.494,0.409,0.6,0.6,0.905,0.5,1.1,1.6,0.4,0.1,0.4,0.5,3.4,2017-18,0.45,0.1,0,17,1
Dwayne Bacon,CHO,53.0,13.5,1.4,3.6,0.375,0.2,0.256,1.2,0.409,0.404,0.4,0.5,0.8,0.1,2.3,2.3,0.7,0.3,0.0,0.4,3.3,2017-18,0.43,0.07,0,20,0
Juancho Hernangómez,DEN,25.0,11.1,1.2,3.0,0.387,0.6,0.28,0.6,0.6,0.48,0.4,0.5,0.833,0.7,1.4,2.2,0.5,0.2,0.1,0.4,3.3,2017-18,0.51,0.16,0,14,0
Monte Morris,DEN,3.0,8.3,1.3,2.0,0.667,0.0,0.0,1.3,0.8,0.667,0.7,0.7,1.0,0.0,0.7,0.7,2.3,1.0,0.0,0.3,3.3,2017-18,0.71,2.1,0,14,0
David Stockton,UTA,3.0,3.0,0.7,1.0,0.667,0.7,0.667,0.0,,1.0,1.3,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.3,2017-18,1.05,0.9,0,10,1
Jason Terry,MIL,51.0,16.0,1.2,3.0,0.383,0.8,0.348,0.4,0.487,0.513,0.2,0.2,0.889,0.1,0.8,0.9,1.2,0.8,0.3,0.5,3.3,2017-18,0.53,0.08,0,15,1
Okaro White,MIA,6.0,13.3,1.2,2.7,0.438,0.7,0.364,0.5,0.6,0.563,0.3,0.5,0.667,0.5,1.3,1.8,0.3,0.2,0.2,0.2,3.3,2017-18,0.57,0.65,0,16,1
Malik Beasley,DEN,62.0,9.4,1.2,2.9,0.41,0.5,0.341,0.7,0.469,0.489,0.4,0.5,0.667,0.2,0.9,1.1,0.5,0.2,0.1,0.4,3.2,2017-18,0.51,0.05,0,14,0
Kyle Collinsworth,DAL,32.0,15.0,1.2,3.1,0.384,0.1,0.235,1.1,0.415,0.404,0.7,1.3,0.525,1.0,2.3,3.3,1.8,0.5,0.3,0.8,3.2,2017-18,0.44,0.18,0,28,0
Jared Dudley,PHO,48.0,14.3,1.0,2.5,0.393,0.6,0.363,0.4,0.452,0.512,0.6,0.7,0.771,0.2,1.8,2.0,1.6,0.5,0.2,0.6,3.2,2017-18,0.57,0.11,0,30,0
